Cross Section Points:
Section_Index, Point_Index, X, Y, Z
83, 0, 46.47, 112.63, 0.00
83, 1, 46.41, 112.61, -1.89
83, 2, 46.24, 112.57, -3.77
83, 3, 45.95, 112.49, -5.63
83, 4, 45.55, 112.39, -7.48
83, 5, 45.04, 112.26, -9.29
83, 6, 44.42, 112.10, -11.07
83, 7, 43.70, 111.91, -12.80
83, 8, 42.87, 111.70, -14.48
83, 9, 41.94, 111.46, -16.11
83, 10, 40.91, 111.19, -17.67
83, 11, 39.79, 110.90, -19.16
83, 12, 38.58, 110.59, -20.58
83, 13, 37.28, 110.26, -21.92
83, 14, 35.91, 109.90, -23.16
83, 15, 34.47, 109.53, -24.32
83, 16, 32.95, 109.14, -25.38
83, 17, 31.38, 108.74, -26.34
83, 18, 29.75, 108.32, -27.20
83, 19, 28.07, 107.88, -27.95
83, 20, 26.35, 107.44, -28.59
83, 21, 24.60, 106.99, -29.12
83, 22, 22.81, 106.53, -29.53
83, 23, 21.00, 106.06, -29.83
83, 24, 19.18, 105.59, -30.00
83, 25, 17.36, 105.12, -30.06
83, 26, 15.53, 104.65, -30.00
83, 27, 13.71, 104.18, -29.83
83, 28, 11.90, 103.71, -29.53
83, 29, 10.12, 103.25, -29.12
83, 30, 8.36, 102.80, -28.59
83, 31, 6.64, 102.36, -27.95
83, 32, 4.96, 101.93, -27.20
83, 33, 3.33, 101.51, -26.34
83, 34, 1.76, 101.10, -25.38
83, 35, 0.24, 100.71, -24.32
83, 36, -1.20, 100.34, -23.16
83, 37, -2.57, 99.98, -21.92
83, 38, -3.87, 99.65, -20.58
83, 39, -5.07, 99.34, -19.16
83, 40, -6.20, 99.05, -17.67
83, 41, -7.22, 98.78, -16.11
83, 42, -8.15, 98.54, -14.48
83, 43, -8.98, 98.33, -12.80
83, 44, -9.71, 98.14, -11.07
83, 45, -10.33, 97.98, -9.29
83, 46, -10.84, 97.85, -7.48
83, 47, -11.24, 97.75, -5.63
83, 48, -11.53, 97.68, -3.77
83, 49, -11.70, 97.63, -1.89
83, 50, -11.76, 97.62, 0.00
83, 51, -11.70, 97.63, 1.89
83, 52, -11.53, 97.68, 3.77
83, 53, -11.24, 97.75, 5.63
83, 54, -10.84, 97.85, 7.48
83, 55, -10.33, 97.98, 9.29
83, 56, -9.71, 98.14, 11.07
83, 57, -8.98, 98.33, 12.80
83, 58, -8.15, 98.54, 14.48
83, 59, -7.22, 98.78, 16.11
83, 60, -6.20, 99.05, 17.67
83, 61, -5.07, 99.34, 19.16
83, 62, -3.87, 99.65, 20.58
83, 63, -2.57, 99.98, 21.92
83, 64, -1.20, 100.34, 23.16
83, 65, 0.24, 100.71, 24.32
83, 66, 1.76, 101.10, 25.38
83, 67, 3.33, 101.51, 26.34
83, 68, 4.96, 101.93, 27.20
83, 69, 6.64, 102.36, 27.95
83, 70, 8.36, 102.80, 28.59
83, 71, 10.12, 103.25, 29.12
83, 72, 11.90, 103.71, 29.53
83, 73, 13.71, 104.18, 29.83
83, 74, 15.53, 104.65, 30.00
83, 75, 17.36, 105.12, 30.06
83, 76, 19.18, 105.59, 30.00
83, 77, 21.00, 106.06, 29.83
83, 78, 22.81, 106.53, 29.53
83, 79, 24.60, 106.99, 29.12
83, 80, 26.35, 107.44, 28.59
83, 81, 28.07, 107.88, 27.95
83, 82, 29.75, 108.32, 27.20
83, 83, 31.38, 108.74, 26.34
83, 84, 32.95, 109.14, 25.38
83, 85, 34.47, 109.53, 24.32
83, 86, 35.91, 109.90, 23.16
83, 87, 37.28, 110.26, 21.92
83, 88, 38.58, 110.59, 20.58
83, 89, 39.79, 110.90, 19.16
83, 90, 40.91, 111.19, 17.67
83, 91, 41.94, 111.46, 16.11
83, 92, 42.87, 111.70, 14.48
83, 93, 43.70, 111.91, 12.80
83, 94, 44.42, 112.10, 11.07
83, 95, 45.04, 112.26, 9.29
83, 96, 45.55, 112.39, 7.48
83, 97, 45.95, 112.49, 5.63
83, 98, 46.24, 112.57, 3.77
83, 99, 46.41, 112.61, 1.89
84, 0, 45.52, 114.18, 0.00
84, 1, 45.46, 114.16, -1.85
84, 2, 45.29, 114.11, -3.70
84, 3, 45.01, 114.04, -5.54
84, 4, 44.62, 113.93, -7.35
84, 5, 44.12, 113.80, -9.13
84, 6, 43.52, 113.63, -10.87
84, 7, 42.80, 113.44, -12.58
84, 8, 41.99, 113.22, -14.23
84, 9, 41.08, 112.97, -15.83
84, 10, 40.07, 112.69, -17.36
84, 11, 38.98, 112.40, -18.83
84, 12, 37.79, 112.07, -20.22
84, 13, 36.52, 111.73, -21.53
84, 14, 35.18, 111.36, -22.76
84, 15, 33.77, 110.98, -23.90
84, 16, 32.29, 110.57, -24.94
84, 17, 30.74, 110.16, -25.89
84, 18, 29.15, 109.72, -26.73
84, 19, 27.51, 109.27, -27.47
84, 20, 25.82, 108.82, -28.10
84, 21, 24.10, 108.35, -28.61
84, 22, 22.35, 107.87, -29.02
84, 23, 20.58, 107.39, -29.31
84, 24, 18.80, 106.90, -29.48
84, 25, 17.01, 106.42, -29.54
84, 26, 15.22, 105.93, -29.48
84, 27, 13.44, 105.45, -29.31
84, 28, 11.67, 104.96, -29.02
84, 29, 9.92, 104.49, -28.61
84, 30, 8.20, 104.02, -28.10
84, 31, 6.52, 103.56, -27.47
84, 32, 4.88, 103.11, -26.73
84, 33, 3.28, 102.68, -25.89
84, 34, 1.74, 102.26, -24.94
84, 35, 0.26, 101.86, -23.90
84, 36, -1.16, 101.47, -22.76
84, 37, -2.50, 101.11, -21.53
84, 38, -3.77, 100.76, -20.22
84, 39, -4.95, 100.44, -18.83
84, 40, -6.05, 100.14, -17.36
84, 41, -7.05, 99.87, -15.83
84, 42, -7.97, 99.62, -14.23
84, 43, -8.78, 99.40, -12.58
84, 44, -9.49, 99.20, -10.87
84, 45, -10.10, 99.04, -9.13
84, 46, -10.60, 98.90, -7.35
84, 47, -10.99, 98.80, -5.54
84, 48, -11.27, 98.72, -3.70
84, 49, -11.44, 98.67, -1.85
84, 50, -11.49, 98.66, 0.00
84, 51, -11.44, 98.67, 1.85
84, 52, -11.27, 98.72, 3.70
84, 53, -10.99, 98.80, 5.54
84, 54, -10.60, 98.90, 7.35
84, 55, -10.10, 99.04, 9.13
84, 56, -9.49, 99.20, 10.87
84, 57, -8.78, 99.40, 12.58
84, 58, -7.97, 99.62, 14.23
84, 59, -7.05, 99.87, 15.83
84, 60, -6.05, 100.14, 17.36
84, 61, -4.95, 100.44, 18.83
84, 62, -3.77, 100.76, 20.22
84, 63, -2.50, 101.11, 21.53
84, 64, -1.16, 101.47, 22.76
84, 65, 0.26, 101.86, 23.90
84, 66, 1.74, 102.26, 24.94
84, 67, 3.28, 102.68, 25.89
84, 68, 4.88, 103.11, 26.73
84, 69, 6.52, 103.56, 27.47
84, 70, 8.20, 104.02, 28.10
84, 71, 9.92, 104.49, 28.61
84, 72, 11.67, 104.96, 29.02
84, 73, 13.44, 105.45, 29.31
84, 74, 15.22, 105.93, 29.48
84, 75, 17.01, 106.42, 29.54
84, 76, 18.80, 106.90, 29.48
84, 77, 20.58, 107.39, 29.31
84, 78, 22.35, 107.87, 29.02
84, 79, 24.10, 108.35, 28.61
84, 80, 25.82, 108.82, 28.10
84, 81, 27.51, 109.27, 27.47
84, 82, 29.15, 109.72, 26.73
84, 83, 30.74, 110.16, 25.89
84, 84, 32.29, 110.57, 24.94
84, 85, 33.77, 110.98, 23.90
84, 86, 35.18, 111.36, 22.76
84, 87, 36.52, 111.73, 21.53
84, 88, 37.79, 112.07, 20.22
84, 89, 38.98, 112.40, 18.83
84, 90, 40.07, 112.69, 17.36
84, 91, 41.08, 112.97, 15.83
84, 92, 41.99, 113.22, 14.23
84, 93, 42.80, 113.44, 12.58
84, 94, 43.52, 113.63, 10.87
84, 95, 44.12, 113.80, 9.13
84, 96, 44.62, 113.93, 7.35
84, 97, 45.01, 114.04, 5.54
84, 98, 45.29, 114.11, 3.70
84, 99, 45.46, 114.16, 1.85
85, 0, 44.46, 115.68, 0.00
85, 1, 44.41, 115.66, -1.82
85, 2, 44.24, 115.61, -3.63
85, 3, 43.97, 115.54, -5.42
85, 4, 43.59, 115.43, -7.19
85, 5, 43.10, 115.29, -8.94
85, 6, 42.51, 115.12, -10.65
85, 7, 41.81, 114.92, -12.32
85, 8, 41.02, 114.69, -13.94
85, 9, 40.13, 114.44, -15.50
85, 10, 39.15, 114.16, -17.00
85, 11, 38.08, 113.85, -18.44
85, 12, 36.92, 113.52, -19.80
85, 13, 35.69, 113.16, -21.09
85, 14, 34.38, 112.79, -22.29
85, 15, 33.00, 112.39, -23.40
85, 16, 31.55, 111.98, -24.42
85, 17, 30.05, 111.55, -25.35
85, 18, 28.49, 111.10, -26.18
85, 19, 26.89, 110.64, -26.90
85, 20, 25.25, 110.17, -27.51
85, 21, 23.57, 109.69, -28.02
85, 22, 21.86, 109.20, -28.42
85, 23, 20.14, 108.71, -28.70
85, 24, 18.40, 108.21, -28.87
85, 25, 16.65, 107.71, -28.93
85, 26, 14.91, 107.21, -28.87
85, 27, 13.17, 106.71, -28.70
85, 28, 11.44, 106.22, -28.42
85, 29, 9.74, 105.73, -28.02
85, 30, 8.06, 105.25, -27.51
85, 31, 6.41, 104.77, -26.90
85, 32, 4.81, 104.32, -26.18
85, 33, 3.25, 103.87, -25.35
85, 34, 1.75, 103.44, -24.42
85, 35, 0.31, 103.02, -23.40
85, 36, -1.07, 102.63, -22.29
85, 37, -2.38, 102.25, -21.09
85, 38, -3.62, 101.90, -19.80
85, 39, -4.78, 101.57, -18.44
85, 40, -5.85, 101.26, -17.00
85, 41, -6.83, 100.98, -15.50
85, 42, -7.72, 100.73, -13.94
85, 43, -8.51, 100.50, -12.32
85, 44, -9.20, 100.30, -10.65
85, 45, -9.80, 100.13, -8.94
85, 46, -10.28, 99.99, -7.19
85, 47, -10.66, 99.88, -5.42
85, 48, -10.94, 99.80, -3.63
85, 49, -11.10, 99.76, -1.82
85, 50, -11.16, 99.74, 0.00
85, 51, -11.10, 99.76, 1.82
85, 52, -10.94, 99.80, 3.63
85, 53, -10.66, 99.88, 5.42
85, 54, -10.28, 99.99, 7.19
85, 55, -9.80, 100.13, 8.94
85, 56, -9.20, 100.30, 10.65
85, 57, -8.51, 100.50, 12.32
85, 58, -7.72, 100.73, 13.94
85, 59, -6.83, 100.98, 15.50
85, 60, -5.85, 101.26, 17.00
85, 61, -4.78, 101.57, 18.44
85, 62, -3.62, 101.90, 19.80
85, 63, -2.38, 102.25, 21.09
85, 64, -1.07, 102.63, 22.29
85, 65, 0.31, 103.02, 23.40
85, 66, 1.75, 103.44, 24.42
85, 67, 3.25, 103.87, 25.35
85, 68, 4.81, 104.32, 26.18
85, 69, 6.41, 104.77, 26.90
85, 70, 8.06, 105.25, 27.51
85, 71, 9.74, 105.73, 28.02
85, 72, 11.44, 106.22, 28.42
85, 73, 13.17, 106.71, 28.70
85, 74, 14.91, 107.21, 28.87
85, 75, 16.65, 107.71, 28.93
85, 76, 18.40, 108.21, 28.87
85, 77, 20.14, 108.71, 28.70
85, 78, 21.86, 109.20, 28.42
85, 79, 23.57, 109.69, 28.02
85, 80, 25.25, 110.17, 27.51
85, 81, 26.89, 110.64, 26.90
85, 82, 28.49, 111.10, 26.18
85, 83, 30.05, 111.55, 25.35
85, 84, 31.55, 111.98, 24.42
85, 85, 33.00, 112.39, 23.40
85, 86, 34.38, 112.79, 22.29
85, 87, 35.69, 113.16, 21.09
85, 88, 36.92, 113.52, 19.80
85, 89, 38.08, 113.85, 18.44
85, 90, 39.15, 114.16, 17.00
85, 91, 40.13, 114.44, 15.50
85, 92, 41.02, 114.69, 13.94
85, 93, 41.81, 114.92, 12.32
85, 94, 42.51, 115.12, 10.65
85, 95, 43.10, 115.29, 8.94
85, 96, 43.59, 115.43, 7.19
85, 97, 43.97, 115.54, 5.42
85, 98, 44.24, 115.61, 3.63
85, 99, 44.41, 115.66, 1.82
86, 0, 43.30, 117.12, 0.00
86, 1, 43.24, 117.11, -1.77
86, 2, 43.09, 117.06, -3.54
86, 3, 42.82, 116.98, -5.29
86, 4, 42.45, 116.87, -7.02
86, 5, 41.98, 116.73, -8.72
86, 6, 41.40, 116.55, -10.39
86, 7, 40.73, 116.35, -12.02
86, 8, 39.96, 116.12, -13.60
86, 9, 39.09, 115.86, -15.12
86, 10, 38.14, 115.57, -16.59
86, 11, 37.10, 115.26, -17.99
86, 12, 35.97, 114.92, -19.32
86, 13, 34.77, 114.56, -20.57
86, 14, 33.50, 114.18, -21.74
86, 15, 32.16, 113.77, -22.83
86, 16, 30.75, 113.35, -23.83
86, 17, 29.29, 112.91, -24.73
86, 18, 27.78, 112.46, -25.54
86, 19, 26.22, 111.99, -26.24
86, 20, 24.63, 111.51, -26.84
86, 21, 22.99, 111.01, -27.33
86, 22, 21.34, 110.52, -27.72
86, 23, 19.66, 110.01, -28.00
86, 24, 17.97, 109.50, -28.17
86, 25, 16.27, 108.99, -28.22
86, 26, 14.58, 108.48, -28.17
86, 27, 12.89, 107.97, -28.00
86, 28, 11.21, 107.47, -27.72
86, 29, 9.55, 106.97, -27.33
86, 30, 7.92, 106.48, -26.84
86, 31, 6.33, 106.00, -26.24
86, 32, 4.77, 105.53, -25.54
86, 33, 3.26, 105.07, -24.73
86, 34, 1.79, 104.64, -23.83
86, 35, 0.39, 104.21, -22.83
86, 36, -0.95, 103.81, -21.74
86, 37, -2.22, 103.43, -20.57
86, 38, -3.43, 103.06, -19.32
86, 39, -4.55, 102.73, -17.99
86, 40, -5.59, 102.41, -16.59
86, 41, -6.54, 102.13, -15.12
86, 42, -7.41, 101.87, -13.60
86, 43, -8.18, 101.63, -12.02
86, 44, -8.85, 101.43, -10.39
86, 45, -9.43, 101.26, -8.72
86, 46, -9.90, 101.12, -7.02
86, 47, -10.27, 101.00, -5.29
86, 48, -10.54, 100.92, -3.54
86, 49, -10.70, 100.88, -1.77
86, 50, -10.75, 100.86, 0.00
86, 51, -10.70, 100.88, 1.77
86, 52, -10.54, 100.92, 3.54
86, 53, -10.27, 101.00, 5.29
86, 54, -9.90, 101.12, 7.02
86, 55, -9.43, 101.26, 8.72
86, 56, -8.85, 101.43, 10.39
86, 57, -8.18, 101.63, 12.02
86, 58, -7.41, 101.87, 13.60
86, 59, -6.54, 102.13, 15.12
86, 60, -5.59, 102.41, 16.59
86, 61, -4.55, 102.73, 17.99
86, 62, -3.43, 103.06, 19.32
86, 63, -2.22, 103.43, 20.57
86, 64, -0.95, 103.81, 21.74
86, 65, 0.39, 104.21, 22.83
86, 66, 1.79, 104.64, 23.83
86, 67, 3.26, 105.07, 24.73
86, 68, 4.77, 105.53, 25.54
86, 69, 6.33, 106.00, 26.24
86, 70, 7.92, 106.48, 26.84
86, 71, 9.55, 106.97, 27.33
86, 72, 11.21, 107.47, 27.72
86, 73, 12.89, 107.97, 28.00
86, 74, 14.58, 108.48, 28.17
86, 75, 16.27, 108.99, 28.22
86, 76, 17.97, 109.50, 28.17
86, 77, 19.66, 110.01, 28.00
86, 78, 21.34, 110.52, 27.72
86, 79, 22.99, 111.01, 27.33
86, 80, 24.63, 111.51, 26.84
86, 81, 26.22, 111.99, 26.24
86, 82, 27.78, 112.46, 25.54
86, 83, 29.29, 112.91, 24.73
86, 84, 30.75, 113.35, 23.83
86, 85, 32.16, 113.77, 22.83
86, 86, 33.50, 114.18, 21.74
86, 87, 34.77, 114.56, 20.57
86, 88, 35.97, 114.92, 19.32
86, 89, 37.10, 115.26, 17.99
86, 90, 38.14, 115.57, 16.59
86, 91, 39.09, 115.86, 15.12
86, 92, 39.96, 116.12, 13.60
86, 93, 40.73, 116.35, 12.02
86, 94, 41.40, 116.55, 10.39
86, 95, 41.98, 116.73, 8.72
86, 96, 42.45, 116.87, 7.02
86, 97, 42.82, 116.98, 5.29
86, 98, 43.09, 117.06, 3.54
86, 99, 43.24, 117.11, 1.77
87, 0, 42.03, 118.51, 0.00
87, 1, 41.98, 118.50, -1.72
87, 2, 41.82, 118.45, -3.44
87, 3, 41.56, 118.37, -5.14
87, 4, 41.21, 118.26, -6.82
87, 5, 40.75, 118.11, -8.47
87, 6, 40.19, 117.94, -10.09
87, 7, 39.54, 117.73, -11.67
87, 8, 38.79, 117.49, -13.21
87, 9, 37.96, 117.23, -14.69
87, 10, 37.03, 116.94, -16.11
87, 11, 36.03, 116.62, -17.48
87, 12, 34.94, 116.28, -18.77
87, 13, 33.78, 115.91, -19.99
87, 14, 32.55, 115.52, -21.12
87, 15, 31.25, 115.12, -22.18
87, 16, 29.89, 114.69, -23.15
87, 17, 28.48, 114.24, -24.03
87, 18, 27.01, 113.78, -24.81
87, 19, 25.51, 113.30, -25.49
87, 20, 23.96, 112.82, -26.07
87, 21, 22.38, 112.32, -26.55
87, 22, 20.78, 111.81, -26.93
87, 23, 19.16, 111.30, -27.20
87, 24, 17.52, 110.79, -27.36
87, 25, 15.88, 110.27, -27.42
87, 26, 14.24, 109.75, -27.36
87, 27, 12.60, 109.24, -27.20
87, 28, 10.98, 108.73, -26.93
87, 29, 9.38, 108.22, -26.55
87, 30, 7.80, 107.72, -26.07
87, 31, 6.26, 107.23, -25.49
87, 32, 4.75, 106.76, -24.81
87, 33, 3.28, 106.30, -24.03
87, 34, 1.87, 105.85, -23.15
87, 35, 0.51, 105.42, -22.18
87, 36, -0.79, 105.01, -21.12
87, 37, -2.02, 104.63, -19.99
87, 38, -3.18, 104.26, -18.77
87, 39, -4.27, 103.92, -17.48
87, 40, -5.27, 103.60, -16.11
87, 41, -6.20, 103.31, -14.69
87, 42, -7.03, 103.05, -13.21
87, 43, -7.78, 102.81, -11.67
87, 44, -8.43, 102.60, -10.09
87, 45, -8.99, 102.43, -8.47
87, 46, -9.45, 102.28, -6.82
87, 47, -9.80, 102.17, -5.14
87, 48, -10.06, 102.09, -3.44
87, 49, -10.22, 102.04, -1.72
87, 50, -10.27, 102.03, 0.00
87, 51, -10.22, 102.04, 1.72
87, 52, -10.06, 102.09, 3.44
87, 53, -9.80, 102.17, 5.14
87, 54, -9.45, 102.28, 6.82
87, 55, -8.99, 102.43, 8.47
87, 56, -8.43, 102.60, 10.09
87, 57, -7.78, 102.81, 11.67
87, 58, -7.03, 103.05, 13.21
87, 59, -6.20, 103.31, 14.69
87, 60, -5.27, 103.60, 16.11
87, 61, -4.27, 103.92, 17.48
87, 62, -3.18, 104.26, 18.77
87, 63, -2.02, 104.63, 19.99
87, 64, -0.79, 105.01, 21.12
87, 65, 0.51, 105.42, 22.18
87, 66, 1.87, 105.85, 23.15
87, 67, 3.28, 106.30, 24.03
87, 68, 4.75, 106.76, 24.81
87, 69, 6.26, 107.23, 25.49
87, 70, 7.80, 107.72, 26.07
87, 71, 9.38, 108.22, 26.55
87, 72, 10.98, 108.73, 26.93
87, 73, 12.60, 109.24, 27.20
87, 74, 14.24, 109.75, 27.36
87, 75, 15.88, 110.27, 27.42
87, 76, 17.52, 110.79, 27.36
87, 77, 19.16, 111.30, 27.20
87, 78, 20.78, 111.81, 26.93
87, 79, 22.38, 112.32, 26.55
87, 80, 23.96, 112.82, 26.07
87, 81, 25.51, 113.30, 25.49
87, 82, 27.01, 113.78, 24.81
87, 83, 28.48, 114.24, 24.03
87, 84, 29.89, 114.69, 23.15
87, 85, 31.25, 115.12, 22.18
87, 86, 32.55, 115.52, 21.12
87, 87, 33.78, 115.91, 19.99
87, 88, 34.94, 116.28, 18.77
87, 89, 36.03, 116.62, 17.48
87, 90, 37.03, 116.94, 16.11
87, 91, 37.96, 117.23, 14.69
87, 92, 38.79, 117.49, 13.21
87, 93, 39.54, 117.73, 11.67
87, 94, 40.19, 117.94, 10.09
87, 95, 40.75, 118.11, 8.47
87, 96, 41.21, 118.26, 6.82
87, 97, 41.56, 118.37, 5.14
87, 98, 41.82, 118.45, 3.44
87, 99, 41.98, 118.50, 1.72
88, 0, 40.65, 119.84, 0.00
88, 1, 40.60, 119.82, -1.66
88, 2, 40.45, 119.78, -3.32
88, 3, 40.20, 119.69, -4.97
88, 4, 39.86, 119.58, -6.59
88, 5, 39.42, 119.43, -8.19
88, 6, 38.88, 119.26, -9.76
88, 7, 38.25, 119.05, -11.29
88, 8, 37.53, 118.81, -12.77
88, 9, 36.73, 118.55, -14.21
88, 10, 35.84, 118.26, -15.58
88, 11, 34.87, 117.94, -16.90
88, 12, 33.82, 117.59, -18.15
88, 13, 32.71, 117.22, -19.33
88, 14, 31.52, 116.83, -20.43
88, 15, 30.27, 116.42, -21.45
88, 16, 28.96, 115.99, -22.38
88, 17, 27.60, 115.54, -23.23
88, 18, 26.19, 115.07, -23.99
88, 19, 24.74, 114.60, -24.65
88, 20, 23.25, 114.10, -25.21
88, 21, 21.73, 113.60, -25.68
88, 22, 20.19, 113.10, -26.04
88, 23, 18.63, 112.58, -26.30
88, 24, 17.05, 112.06, -26.46
88, 25, 15.47, 111.54, -26.51
88, 26, 13.89, 111.02, -26.46
88, 27, 12.32, 110.50, -26.30
88, 28, 10.75, 109.98, -26.04
88, 29, 9.21, 109.48, -25.68
88, 30, 7.69, 108.97, -25.21
88, 31, 6.20, 108.48, -24.65
88, 32, 4.75, 108.01, -23.99
88, 33, 3.34, 107.54, -23.23
88, 34, 1.98, 107.09, -22.38
88, 35, 0.67, 106.66, -21.45
88, 36, -0.58, 106.25, -20.43
88, 37, -1.76, 105.86, -19.33
88, 38, -2.88, 105.49, -18.15
88, 39, -3.93, 105.14, -16.90
88, 40, -4.90, 104.82, -15.58
88, 41, -5.79, 104.53, -14.21
88, 42, -6.59, 104.27, -12.77
88, 43, -7.31, 104.03, -11.29
88, 44, -7.94, 103.82, -9.76
88, 45, -8.47, 103.64, -8.19
88, 46, -8.92, 103.50, -6.59
88, 47, -9.26, 103.39, -4.97
88, 48, -9.51, 103.30, -3.32
88, 49, -9.66, 103.25, -1.66
88, 50, -9.71, 103.24, 0.00
88, 51, -9.66, 103.25, 1.66
88, 52, -9.51, 103.30, 3.32
88, 53, -9.26, 103.39, 4.97
88, 54, -8.92, 103.50, 6.59
88, 55, -8.47, 103.64, 8.19
88, 56, -7.94, 103.82, 9.76
88, 57, -7.31, 104.03, 11.29
88, 58, -6.59, 104.27, 12.77
88, 59, -5.79, 104.53, 14.21
88, 60, -4.90, 104.82, 15.58
88, 61, -3.93, 105.14, 16.90
88, 62, -2.88, 105.49, 18.15
88, 63, -1.76, 105.86, 19.33
88, 64, -0.58, 106.25, 20.43
88, 65, 0.67, 106.66, 21.45
88, 66, 1.98, 107.09, 22.38
88, 67, 3.34, 107.54, 23.23
88, 68, 4.75, 108.01, 23.99
88, 69, 6.20, 108.48, 24.65
88, 70, 7.69, 108.97, 25.21
88, 71, 9.21, 109.48, 25.68
88, 72, 10.75, 109.98, 26.04
88, 73, 12.32, 110.50, 26.30
88, 74, 13.89, 111.02, 26.46
88, 75, 15.47, 111.54, 26.51
88, 76, 17.05, 112.06, 26.46
88, 77, 18.63, 112.58, 26.30
88, 78, 20.19, 113.10, 26.04
88, 79, 21.73, 113.60, 25.68
88, 80, 23.25, 114.10, 25.21
88, 81, 24.74, 114.60, 24.65
88, 82, 26.19, 115.07, 23.99
88, 83, 27.60, 115.54, 23.23
88, 84, 28.96, 115.99, 22.38
88, 85, 30.27, 116.42, 21.45
88, 86, 31.52, 116.83, 20.43
88, 87, 32.71, 117.22, 19.33
88, 88, 33.82, 117.59, 18.15
88, 89, 34.87, 117.94, 16.90
88, 90, 35.84, 118.26, 15.58
88, 91, 36.73, 118.55, 14.21
88, 92, 37.53, 118.81, 12.77
88, 93, 38.25, 119.05, 11.29
88, 94, 38.88, 119.26, 9.76
88, 95, 39.42, 119.43, 8.19
88, 96, 39.86, 119.58, 6.59
88, 97, 40.20, 119.69, 4.97
88, 98, 40.45, 119.78, 3.32
88, 99, 40.60, 119.82, 1.66
89, 0, 39.16, 121.10, 0.00
89, 1, 39.11, 121.08, -1.60
89, 2, 38.97, 121.03, -3.20
89, 3, 38.73, 120.95, -4.78
89, 4, 38.40, 120.84, -6.34
89, 5, 37.98, 120.69, -7.88
89, 6, 37.47, 120.52, -9.39
89, 7, 36.86, 120.31, -10.86
89, 8, 36.18, 120.07, -12.29
89, 9, 35.41, 119.81, -13.66
89, 10, 34.55, 119.52, -14.99
89, 11, 33.63, 119.20, -16.26
89, 12, 32.62, 118.85, -17.46
89, 13, 31.55, 118.48, -18.59
89, 14, 30.42, 118.09, -19.65
89, 15, 29.22, 117.68, -20.63
89, 16, 27.97, 117.25, -21.53
89, 17, 26.66, 116.80, -22.35
89, 18, 25.31, 116.34, -23.07
89, 19, 23.92, 115.86, -23.71
89, 20, 22.50, 115.37, -24.25
89, 21, 21.04, 114.87, -24.70
89, 22, 19.56, 114.36, -25.05
89, 23, 18.07, 113.84, -25.30
89, 24, 16.56, 113.32, -25.45
89, 25, 15.05, 112.80, -25.50
89, 26, 13.53, 112.28, -25.45
89, 27, 12.02, 111.76, -25.30
89, 28, 10.53, 111.25, -25.05
89, 29, 9.05, 110.74, -24.70
89, 30, 7.59, 110.24, -24.25
89, 31, 6.17, 109.75, -23.71
89, 32, 4.78, 109.27, -23.07
89, 33, 3.43, 108.80, -22.35
89, 34, 2.12, 108.36, -21.53
89, 35, 0.87, 107.92, -20.63
89, 36, -0.33, 107.51, -19.65
89, 37, -1.46, 107.12, -18.59
89, 38, -2.53, 106.75, -17.46
89, 39, -3.53, 106.41, -16.26
89, 40, -4.46, 106.09, -14.99
89, 41, -5.31, 105.80, -13.66
89, 42, -6.09, 105.53, -12.29
89, 43, -6.77, 105.29, -10.86
89, 44, -7.37, 105.09, -9.39
89, 45, -7.89, 104.91, -7.88
89, 46, -8.31, 104.76, -6.34
89, 47, -8.64, 104.65, -4.78
89, 48, -8.88, 104.57, -3.20
89, 49, -9.02, 104.52, -1.60
89, 50, -9.07, 104.50, 0.00
89, 51, -9.02, 104.52, 1.60
89, 52, -8.88, 104.57, 3.20
89, 53, -8.64, 104.65, 4.78
89, 54, -8.31, 104.76, 6.34
89, 55, -7.89, 104.91, 7.88
89, 56, -7.37, 105.09, 9.39
89, 57, -6.77, 105.29, 10.86
89, 58, -6.09, 105.53, 12.29
89, 59, -5.31, 105.80, 13.66
89, 60, -4.46, 106.09, 14.99
89, 61, -3.53, 106.41, 16.26
89, 62, -2.53, 106.75, 17.46
89, 63, -1.46, 107.12, 18.59
89, 64, -0.33, 107.51, 19.65
89, 65, 0.87, 107.92, 20.63
89, 66, 2.12, 108.36, 21.53
89, 67, 3.43, 108.80, 22.35
89, 68, 4.78, 109.27, 23.07
89, 69, 6.17, 109.75, 23.71
89, 70, 7.59, 110.24, 24.25
89, 71, 9.05, 110.74, 24.70
89, 72, 10.53, 111.25, 25.05
89, 73, 12.02, 111.76, 25.30
89, 74, 13.53, 112.28, 25.45
89, 75, 15.05, 112.80, 25.50
89, 76, 16.56, 113.32, 25.45
89, 77, 18.07, 113.84, 25.30
89, 78, 19.56, 114.36, 25.05
89, 79, 21.04, 114.87, 24.70
89, 80, 22.50, 115.37, 24.25
89, 81, 23.92, 115.86, 23.71
89, 82, 25.31, 116.34, 23.07
89, 83, 26.66, 116.80, 22.35
89, 84, 27.97, 117.25, 21.53
89, 85, 29.22, 117.68, 20.63
89, 86, 30.42, 118.09, 19.65
89, 87, 31.55, 118.48, 18.59
89, 88, 32.62, 118.85, 17.46
89, 89, 33.63, 119.20, 16.26
89, 90, 34.55, 119.52, 14.99
89, 91, 35.41, 119.81, 13.66
89, 92, 36.18, 120.07, 12.29
89, 93, 36.86, 120.31, 10.86
89, 94, 37.47, 120.52, 9.39
89, 95, 37.98, 120.69, 7.88
89, 96, 38.40, 120.84, 6.34
89, 97, 38.73, 120.95, 4.78
